RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,AverageSpeed,AverageTripDuration,OperatingCostPerPassenger,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q,makat_dir
19142,142,1,מטרופולין,הנגב,הדרום,באר שבע,רמת הנגב,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,83.5,5297.2,0.1,31,70.66,70.9,38.11,9,62,131.7,692.0,11.2,,,5.1,13.3,10.7,10.9,,,,33.5,,,,,,,,,,,,שישי - 06:00-08:59,2024,2,19142-1
19142,142,2,מטרופולין,הנגב,הדרום,רמת הנגב,באר שבע,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,3,81.1,4152.7,0.1,29,70.29,69.23,43.88,8,51,88.2,482.8,9.5,,,8.5,13.8,16.6,3.8,4.3,,,9.4,11.5,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,19142-2
19148,148,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,טירת כרמל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,24.6,7615.5,2.3,62,23.04,64.06,6.7,57,310,3271.7,17771.4,57.3,,14.0,50.5,55.6,98.8,51.5,48.5,,20.0,37.9,58.0,102.1,,,,,,,,,,שישי - 12:00-14:59,2024,2,19148-1
19148,148,2,אגד,חיפה עירוני,מטרופולין חיפה,טירת כרמל,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,24.7,7519.1,2.6,59,22.86,64.83,5.99,56,304,3670.6,19744.9,65.0,,28.7,64.8,67.0,109.4,52.3,43.7,,22.8,45.8,63.6,89.6,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,19148-2
19171,171,1,קווים,חדרה-נתניה,מטרופולין חיפה,פוריידיס,ג'סר א זרקא,בינעירוני,מהיר,סדיר,בינעירוני,מיניבוס,2,19.5,1663.7,0.2,28,29.83,39.22,70.56,15,86,53.5,286.8,3.3,,0.1,1.3,5.0,7.0,2.7,3.5,,0.0,0.8,3.0,4.5,,,,,,,,,0.6,ימי חול - 12:00-14:59,2024,2,19171-1
19171,171,2,קווים,חדרה-נתניה,מטרופולין חיפה,ג'סר א זרקא,פוריידיס,בינעירוני,מהיר,סדיר,בינעירוני,מיניבוס,2,21.2,1792.6,0.2,29,30.32,41.95,61.46,15,85,63.0,348.1,4.1,,0.7,12.1,4.2,4.5,2.6,2.6,,0.8,7.5,3.9,2.4,,,,,,,,,2.0,ימי חול - 06:00-08:59,2024,2,19171-2
19200,200,3,אגד,"רשל""צ פרברי",גוש דן,ראשון לציון,ראשון לציון,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,35.2,9495.9,0.3,15,36.41,58.01,38.28,54,270,491.0,2455.0,9.1,,3.5,14.7,5.8,7.9,13.1,4.9,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,19200-3
19205,205,1,מטרופולין,בקעת אונו אלעד,גוש דן,יהוד מונוסון,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,18.1,8812.7,0.7,37,18.32,59.28,27.16,82,448,1099.0,5867.3,13.1,,2.6,37.0,26.1,36.3,17.5,19.0,,1.0,24.8,15.4,21.7,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,19205-1
19205,205,2,מטרופולין,בקעת אונו אלעד,גוש דן,תל אביב יפו,יהוד מונוסון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,18.4,8884.0,0.8,39,19.86,55.59,22.41,84,456,1269.1,6786.2,14.9,,,26.9,20.8,46.8,30.0,27.0,,,17.6,18.6,36.6,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,19205-2
19279,279,1,מטרופולין,בקעת אונו אלעד,גוש דן,אלעד,פתח תקווה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,21.9,4661.1,1.1,45,22.35,58.79,14.56,38,213,953.0,5161.6,24.2,,0.0,31.7,23.5,29.6,21.5,19.0,,,22.2,15.4,20.6,6.2,,,,,,,,11.7,ימי חול - 06:00-08:59,2024,2,19279-1
19279,279,2,מטרופולין,בקעת אונו אלעד,גוש דן,פתח תקווה,אלעד,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,21.6,4480.7,1.0,47,24.93,51.99,14.93,37,207,801.6,4324.4,20.9,,,15.0,11.7,32.7,19.3,22.0,,,11.7,11.6,24.8,8.2,,0.0,,,,,,7.8,ימי חול - 12:00-14:59,2024,2,19279-2
19302,302,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,עכו,דייר אל אסד,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,2,29.9,2830.8,0.1,45,28.58,62.77,225.17,16,95,27.0,158.9,1.7,,,2.4,1.6,3.2,1.0,0.8,,,0.9,1.3,3.5,1.4,,0.0,,,,,,1.2,שישי - 12:00-14:59,2024,2,19302-1
19302,302,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,דייר אל אסד,עכו,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,2,29.5,2829.3,0.0,47,26.5,66.79,295.7,16,96,22.7,130.1,1.4,,0.0,1.6,2.3,1.7,0.8,1.1,,0.0,2.0,1.4,1.3,,,0.0,,,,,2.0,0.1,ימי חול - 09:00-11:59,2024,2,19302-2
19311,311,1,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,הושעיה,רמת ישי,בינעירוני,מאסף,סדיר,בינעירוני,מידיבוס,1,22.0,1077.6,0.0,8,56.69,23.28,333.87,9,49,4.1,20.5,0.4,,0.0,0.7,0.5,0.6,0.6,0.2,,,0.0,0.0,0.0,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,19311-1
19311,311,2,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,רמת ישי,הושעיה,בינעירוני,מאסף,סדיר,בינעירוני,מידיבוס,1,21.7,1062.5,0.0,9,64.56,20.17,167.04,9,49,6.6,35.5,0.7,,,0.4,0.7,2.3,0.4,0.6,,,0.0,0.5,1.0,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,19311-2
19320,320,1,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,עמק יזרעאל,חיפה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,40.7,1384.1,0.1,53,39.25,62.22,113.84,6,34,20.2,111.5,3.3,,0.0,4.4,6.5,2.3,2.5,,,0.0,8.0,0.0,2.5,,,,,,,,,,שישי - 06:00-08:59,2024,2,19320-1
19320,320,2,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,חיפה,עמק יזרעאל,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,41.7,1418.0,0.1,47,34.46,72.61,205.44,6,34,13.2,72.1,2.1,,,1.6,1.8,,3.1,3.3,,,0.6,,2.4,,,,,,,,,,ימי חול - 19:00-23:59,2024,2,19320-2
19380,380,1,מטרופולין,בקעת אונו אלעד,גוש דן,אלעד,בני ברק,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,24.4,342.0,0.6,32,26.75,54.73,22.64,0,14,0.0,203.1,14.5,,,,,,,,,,,5.0,22.1,9.8,,,,,,,,18.2,שישי - 12:00-14:59,2024,2,19380-1
19380,380,2,מטרופולין,בקעת אונו אלעד,גוש דן,בני ברק,אלעד,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,26.0,571.1,0.5,35,29.86,52.24,23.87,0,22,3.6,288.9,13.1,,,,,,,,,,,4.9,17.5,12.7,,,,,,,,10.6,שישי - 12:00-14:59,2024,2,19380-2
19383,383,1,קווים,חשמונאים,י-ם,מודיעין עילית,גבעת זאב,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,31.3,62.6,0.7,8,42.25,44.45,11.6,0,2,0.0,46.0,23.0,,,,,,,,,,,,,42.0,,,,,,,,4.0,שישי - 15:00-18:59,2024,2,19383-1
19383,383,2,קווים,חשמונאים,י-ם,גבעת זאב,מודיעין עילית,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,37.7,113.2,0.7,37,31.93,70.84,16.87,0,3,0.0,75.6,25.2,,,,,,,,,,,,,15.8,,,,,,,,29.9,שבת - 19:00-23:59,2024,2,19383-2
19978,978,1,אגד,חיפה-שרון-ירושלים,בין מחוזי,חיפה,בית שמש,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,156.8,1254.6,0.1,34,65.17,144.36,57.36,0,8,0.2,120.8,15.1,,,,,,,,,,,5.6,24.2,,,0.0,,,,,,30.0,שבת - 19:00-23:59,2024,2,19978-1
19978,978,2,אגד,חיפה-שרון-ירושלים,בין מחוזי,בית שמש,חיפה,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,154.1,1232.9,0.1,38,67.95,136.07,51.75,0,8,1.8,126.2,15.8,,,,,,,,,,,5.6,24.0,,,0.0,,,,,,28.9,שבת - 19:00-23:59,2024,2,19978-2
20005,5,1,אגד,"רשל""צ עירוני",גוש דן,באר יעקב,ראשון לציון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,19.8,6478.0,1.9,49,17.97,66.11,10.76,58,328,2225.8,12096.3,36.9,,9.0,37.9,42.3,61.5,30.8,20.3,,9.2,25.3,41.2,32.8,7.1,,,,,,,,8.4,ימי חול - 12:00-14:59,2024,2,20005-1
20005,5,2,אגד,"רשל""צ עירוני",גוש דן,ראשון לציון,באר יעקב,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,19.2,6043.3,1.7,48,18.22,63.23,11.56,56,315,1902.6,10339.8,32.8,,4.1,34.2,33.4,51.9,28.5,25.4,,1.2,16.6,30.6,39.3,9.9,,,,,,,,12.1,ימי חול - 12:00-14:59,2024,2,20005-2
20009,9,1,סופרבוס,העמקים,מטרופולין חיפה,נופית,כפר יהושע,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,2,22.0,2168.9,0.4,71,31.92,41.35,28.33,17,98,157.5,858.2,8.8,,1.1,7.1,7.1,13.9,9.6,9.9,,,4.4,7.4,6.3,2.3,,,,,,,,4.9,ימי חול - 12:00-14:59,2024,2,20009-1
20009,9,2,סופרבוס,העמקים,מטרופולין חיפה,כפר יהושע,נופית,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,2,22.3,2078.2,0.4,71,31.08,43.05,30.22,16,93,141.3,794.8,8.5,,,9.6,7.3,15.3,7.2,5.3,,,3.2,7.3,14.0,4.0,,,,,,,,3.4,ימי חול - 12:00-14:59,2024,2,20009-2
20012,12,1,דן בדרום,צפון הנגב,הדרום,אשכול,פרי גן,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,2,34.1,1616.7,0.0,16,70.02,29.22,506.95,8,48,3.0,16.6,0.3,,,,0.3,0.9,0.2,0.2,,,,0.6,0.1,0.0,,,,,,,,0.0,ימי חול - 12:00-14:59,2024,2,20012-1
20012,12,2,דן בדרום,צפון הנגב,הדרום,פרי גן,אשכול,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,2,33.1,1833.6,0.0,20,59.22,33.54,564.7,9,55,3.5,19.6,0.4,,0.1,0.4,0.5,0.4,0.4,,,0.3,0.2,0.0,0.2,,,,,,,,0.5,0.1,ימי חול - 09:00-11:59,2024,2,20012-2
20016,16,1,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,נוף הגליל,נוף הגליל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.2,3086.0,0.8,48,20.6,47.18,22.39,29,190,386.1,2402.7,12.6,,,18.6,17.1,16.0,11.5,5.2,,,14.6,16.9,10.2,,,,,8.4,15.1,13.0,5.6,4.7,ימי חול - 06:00-08:59,2024,2,20016-1
20016,16,2,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,נוף הגליל,נוף הגליל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.5,2937.8,1.0,46,20.93,44.43,16.99,29,190,482.6,2981.7,15.7,,,16.5,19.5,27.1,16.1,7.2,,,15.4,21.7,21.9,,,,,4.9,10.4,15.3,8.4,7.9,ימי חול - 12:00-14:59,2024,2,20016-2
20020,20,1,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,עין מאהל,נצרת,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,3,11.6,3131.9,0.5,60,18.4,37.83,36.68,41,248,247.3,1534.7,6.2,,3.1,6.7,6.2,11.8,4.3,2.5,,3.2,5.2,6.4,6.3,4.1,2.6,,0.3,6.3,5.3,6.0,1.6,1.8,ימי חול - 12:00-14:59,2024,2,20020-1
20020,20,2,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,נצרת,עין מאהל,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,2,11.0,2996.1,0.5,54,19.51,33.83,35.76,41,246,214.4,1396.4,5.7,,0.5,4.6,5.5,10.1,3.9,4.3,,0.0,3.9,6.1,10.2,4.8,8.4,,,1.1,4.7,7.1,3.6,2.9,שישי - 12:00-14:59,2024,2,20020-2
20021,21,1,אלקטרה אפיקים,אשדוד עירוני,מרכז,אשדוד,אשדוד,עירוני,מקומי מאסף,קווים מזינים,עירוני,אוטובוס,1,6.7,1563.4,1.1,17,27.98,14.37,11.84,42,234,316.9,1703.6,7.3,,9.7,12.4,5.9,9.4,7.0,2.6,,0.2,5.6,5.6,5.5,,,,,,,,,4.6,ימי חול - 06:00-08:59,2024,2,20021-1
20021,21,2,אלקטרה אפיקים,אשדוד עירוני,מרכז,אשדוד,אשדוד,עירוני,מקומי מאסף,קווים מזינים,עירוני,אוטובוס,1,6.9,1370.2,1.1,15,26.11,15.86,12.79,36,198,276.1,1472.6,7.4,1.1,,,3.8,12.7,7.9,7.4,,,0.3,3.6,7.0,,,,,,,,,5.0,ימי חול - 12:00-14:59,2024,2,20021-2
20025,25,1,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,פתח תקווה,פתח תקווה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,6.4,2675.4,2.5,24,14.59,26.32,9.89,75,420,1200.1,6705.9,16.0,0.5,3.6,10.1,20.6,33.6,18.5,7.5,,4.2,9.3,19.5,22.8,,,,,,,,,0.8,ימי חול - 12:00-14:59,2024,2,20025-1
20025,25,2,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,פתח תקווה,פתח תקווה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,5.3,2306.7,2.3,20,14.54,21.87,10.85,77,434,922.8,5251.2,12.1,0.7,6.2,17.9,20.0,19.8,8.6,3.4,,7.0,12.1,17.3,11.8,,,,,,,,7.3,,ימי חול - 09:00-11:59,2024,2,20025-2
20025,25,3,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,פתח תקווה,פתח תקווה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.9,258.4,1.4,36,15.92,37.31,15.86,0,26,0.0,366.9,14.1,,,,,,,,,,,,32.5,9.4,,,,,,,7.5,10.4,שישי - 12:00-14:59,2024,2,20025-3
20026,26,1,מטרופולין,הנגב,הדרום,באר שבע,אשכולות,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,47.7,1574.1,0.2,36,37.63,76.06,49.17,6,33,59.8,306.3,9.3,,,15.0,,25.7,2.9,6.6,,,3.3,,3.0,,,,,,,,,1.0,ימי חול - 12:00-14:59,2024,2,20026-1
20026,26,2,מטרופולין,הנגב,הדרום,אשכולות,באר שבע,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,48.4,1597.3,0.1,36,40.67,71.4,64.44,6,33,41.8,219.4,6.6,,,5.4,12.3,9.1,9.7,2.6,,,3.8,3.8,,,,,,,,,,2.8,ימי חול - 09:00-11:59,2024,2,20026-2
20032,32,1,מטרופולין,השרון,מרכז,בית ברל,רמת השרון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,23.0,563.8,1.1,58,17.27,79.91,19.46,5,25,123.2,616.0,24.6,,,19.4,,45.6,19.4,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,20032-1
20032,32,2,מטרופולין,השרון,מרכז,רמת השרון,בית ברל,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,22.4,447.0,1.5,56,17.59,76.41,13.59,4,20,134.9,674.5,33.7,,,35.8,,27.6,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20032-2
20034,34,1,דן באר שבע,באר שבע עירוני,הדרום,באר שבע,באר שבע,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,17.0,4959.3,0.7,39,24.87,41.01,22.02,52,292,607.4,3263.1,11.2,1.6,,6.5,10.1,23.1,10.6,10.5,,,4.5,8.7,9.4,0.0,,,,,,,,4.2,ימי חול - 12:00-14:59,2024,2,20034-1
20034,34,2,דן באר שבע,באר שבע עירוני,הדרום,באר שבע,באר שבע,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.1,4940.1,0.7,41,23.83,40.54,21.0,55,306,661.6,3544.8,11.6,,4.0,15.9,15.2,20.4,8.3,5.9,,1.0,8.2,9.2,9.3,0.0,,,,,,,,3.9,ימי חול - 12:00-14:59,2024,2,20034-2
20036,36,1,מטרופולין,בקעת אונו אלעד,גוש דן,תל אביב יפו,אור יהודה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,17.2,5164.8,2.1,43,16.78,61.5,10.1,52,300,1974.0,10960.4,36.5,,7.7,37.8,37.6,54.1,38.4,32.5,,7.2,15.4,29.8,43.2,,,,,,,,,19.0,ימי חול - 12:00-14:59,2024,2,20036-1
20036,36,2,מטרופולין,בקעת אונו אלעד,גוש דן,אור יהודה,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,17.3,5186.8,2.1,43,16.33,63.56,10.33,51,299,1980.4,11033.6,36.9,,13.9,50.7,36.2,50.6,43.7,26.4,,15.9,25.9,34.9,30.9,,,,,,,,,14.2,ימי חול - 06:00-08:59,2024,2,20036-2
20037,37,1,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,גן יבנה,רחובות,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,32.8,4914.0,0.7,65,25.15,78.25,19.76,28,150,675.6,3563.7,23.8,,10.0,24.7,26.8,45.1,23.6,12.5,,,23.5,16.2,23.9,,,,,,,,,7.6,ימי חול - 12:00-14:59,2024,2,20037-1
20037,37,2,אלקטרה אפיקים,"אשדוד-יבנה-ת""א",מרכז,רחובות,גן יבנה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,33.0,4352.4,0.7,61,26.25,75.43,18.85,24,132,590.6,3170.0,24.0,,,13.2,22.7,64.9,20.8,17.6,,,6.6,18.4,32.3,9.8,,,,,,,,11.6,ימי חול - 12:00-14:59,2024,2,20037-2
20038,38,3,סופרבוס,ירושלים מרכז,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,5.7,2531.0,3.5,11,12.4,27.58,8.36,87,446,1569.0,8827.3,19.8,,7.8,13.8,17.4,27.8,15.4,19.4,,7.5,9.5,18.1,27.7,10.5,,,,,,,,17.7,ימי חול - 12:00-14:59,2024,2,20038-3
20040,40,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,כרמיאל,חזון,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,2,35.3,1234.7,0.0,35,38.47,55.06,300.33,6,35,7.1,38.5,1.1,,,0.3,0.8,,1.5,1.5,,,0.0,0.5,1.5,,,,,,,,,0.5,שישי - 12:00-14:59,2024,2,20040-1
20040,40,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,חזון,כרמיאל,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,2,34.6,1555.7,0.0,35,42.83,48.47,313.08,8,45,7.5,41.8,0.9,,0.7,1.2,1.1,0.9,1.9,0.3,,,1.0,3.3,,0.0,,,,,,,,0.0,שישי - 09:00-11:59,2024,2,20040-2
20042,42,1,סופרבוס,העמקים,גולן גליל ועמקים,עפולה,גזית,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,31.8,2227.5,0.1,25,41.33,46.17,60.54,12,70,59.9,320.3,4.6,,,2.6,7.3,9.0,3.4,3.4,,,1.5,1.8,3.0,1.0,,,,,,,,2.6,ימי חול - 12:00-14:59,2024,2,20042-1
20042,42,2,סופרבוס,העמקים,גולן גליל ועמקים,גזית,עפולה,אזורי,מאסף,סדיר,בינעירוני,אוטובוס,1,32.0,2240.4,0.2,26,41.2,46.6,55.54,12,70,67.3,352.4,5.0,,0.3,26.0,6.8,8.2,2.5,1.2,,0.3,4.3,2.0,2.0,1.0,,,,,,,,0.2,ימי חול - 06:00-08:59,2024,2,20042-2
20048,48,1,מטרופולין,שרון,מרכז,רעננה,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,25.7,5806.6,1.8,63,16.15,95.48,12.45,40,226,1858.6,10397.9,46.0,,7.0,38.4,55.9,73.7,45.9,43.1,,5.4,30.4,46.4,74.0,22.0,,,,,,,,,שישי - 12:00-14:59,2024,2,20048-1
20048,48,2,מטרופולין,שרון,מרכז,תל אביב יפו,רעננה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,25.4,6138.6,1.9,61,15.87,96.03,12.23,43,242,2043.3,11403.3,47.1,,14.5,46.5,43.6,70.6,45.5,36.1,,18.0,32.3,36.2,78.9,35.8,,,,,,,,,שישי - 12:00-14:59,2024,2,20048-2
20049,49,1,קווים,חדרה-נתניה,מטרופולין חיפה,אל עריאן,חדרה,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,1,33.9,5794.0,0.2,48,28.79,70.65,74.74,32,171,183.7,969.8,5.7,,4.8,10.0,6.2,6.8,2.5,3.8,,,6.5,4.6,,,,,,,,,,0.2,ימי חול - 06:00-08:59,2024,2,20049-1
20049,49,2,קווים,חדרה-נתניה,מטרופולין חיפה,חדרה,אל עריאן,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,1,33.6,4340.7,0.2,43,27.69,72.81,69.74,24,129,153.8,808.1,6.3,,,1.8,5.1,13.6,6.5,5.2,,,0.8,6.4,8.1,,,0.0,,,,,,0.5,ימי חול - 12:00-14:59,2024,2,20049-2
20053,53,1,קווים,חשמונאים,מרכז,רמלה,רמלה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.5,38.8,0.1,15,20.9,18.66,335.88,1,6,0.4,2.0,0.3,,,,,0.4,,,,,,0.0,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,20053-1
20054,54,1,קווים,חשמונאים,י-ם,מודיעין עילית,מודיעין עילית,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,4,8.0,154.9,4.8,47,18.6,25.81,4.99,4,24,124.7,744.5,31.0,,,31.2,,,,,,,30.2,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20054-1
20054,54,2,קווים,חשמונאים,י-ם,מודיעין עילית,מודיעין עילית,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,6,10.2,319.6,4.4,51,19.15,31.96,4.89,6,36,237.4,1412.6,39.2,,,,,48.8,30.3,,,,,37.6,,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,20054-2
20057,57,1,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,קצרין,טבריה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,3,60.5,3441.6,0.2,60,43.6,83.26,35.84,10,56,142.7,780.6,13.9,,,3.3,14.4,23.9,11.8,7.2,,,6.2,26.5,14.2,,,,,,,,,0.0,שישי - 09:00-11:59,2024,2,20057-1
20057,57,2,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,טבריה,קצרין,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,61.9,2855.8,0.2,54,53.76,69.08,27.68,8,46,123.2,688.9,15.0,,,5.8,12.5,19.1,11.2,31.9,,,16.0,13.5,17.2,3.8,,,,,,,,5.3,ימי חול - 19:00-23:59,2024,2,20057-2
20058,58,1,מטרופולין,בקעת אונו אלעד,גוש דן,רמת גן,שוהם,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,24.9,522.3,0.5,38,26.02,57.42,26.19,4,21,54.0,276.3,13.2,,,,,16.3,15.7,6.3,,,,,6.3,,,,,,,,,,ימי חול - 12:00-14:59,2024,2,20058-1
20058,58,2,מטרופולין,בקעת אונו אלעד,גוש דן,שוהם,רמת גן,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,25.4,532.7,0.5,40,23.02,66.2,29.27,4,21,55.5,285.0,13.6,,,16.5,13.1,9.4,,,,,7.5,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20058-2
20060,60,1,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,נטור,טבריה,בינעירוני,מאסף,תלמידים,בינעירוני,אוטובוס,1,71.1,355.5,0.2,44,22.08,193.21,72.45,1,5,16.0,80.0,16.0,,,16.0,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20060-1
20060,60,2,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,טבריה,נטור,בינעירוני,מאסף,תלמידים,בינעירוני,אוטובוס,1,72.4,361.8,0.0,22,26.67,162.88,279.22,1,5,3.5,17.5,3.5,,,,,,0.1,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2024,2,20060-2
20062,62,1,מטרופולין,הנגב,הדרום,באר שבע,חורה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,25.7,4059.3,0.4,42,34.08,45.25,26.67,29,155,300.9,1577.8,10.2,,,6.8,9.6,21.4,8.1,5.2,,,2.5,9.2,14.1,0.0,,,,,,,,0.5,ימי חול - 12:00-14:59,2024,2,20062-1
20062,62,2,מטרופולין,הנגב,הדרום,חורה,באר שבע,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,25.3,4265.0,0.4,43,35.53,42.72,25.32,31,166,321.0,1680.5,10.1,,,19.3,15.5,11.9,2.2,1.1,,,16.8,5.7,2.5,,,,,,,,,0.2,ימי חול - 06:00-08:59,2024,2,20062-2
20063,63,1,מטרופולין,השרון,מרכז,רעננה,הרצליה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.3,36.6,1.8,11,17.52,25.0,11.63,1,5,12.9,64.5,12.9,,,12.9,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2024,2,20063-1
20063,63,2,מטרופולין,השרון,מרכז,הרצליה,רעננה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,7.0,35.2,0.1,10,19.63,21.4,128.4,1,5,1.0,5.0,1.0,,,,,,0.7,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2024,2,20063-2
